id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
725,27,No,Rarely,608.0,Research & Development,1,Educación básica,Life Sciences,3,Female,68.0,Satisfecho,Senior,Manufacturing Director,Nada satisfecho,Married,7412.0,1,No,11,3,4,0,9,3,Satisfecho,9,7,0,6
727,32,No,Rarely,1018.0,Research & Development,3,Educación básica,Life Sciences,3,Female,39.0,Satisfecho,Senior,Research Director,Muy satisfecho,Single,11159.0,3,No,15,3,4,0,10,6,Satisfecho,7,7,7,7
728,47,No,Rarely,703.0,Sales,14,Estudios universitarios,Marketing,4,Male,42.0,Satisfecho,Junior,Sales Executive,Nada satisfecho,Single,4960.0,2,No,12,3,4,0,20,2,Satisfecho,7,7,1,7
729,40,No,Frequently,580.0,Sales,5,Estudios universitarios,Life Sciences,4,Male,48.0,Insatisfecho,Senior,Sales Executive,Nada satisfecho,Married,10475.0,5,No,21,4,3,1,20,2,Satisfecho,18,13,1,9
730,53,No,Rarely,970.0,Research & Development,7,FP/Bachiller,Life Sciences,3,Male,59.0,Muy satisfecho,Manager,Research Director,Satisfecho,Married,14814.0,3,No,19,3,3,0,32,3,Satisfecho,5,1,1,3
731,36,No,Rarely,427.0,Human Resources,10,Estudios universitarios,Human Resources,2,Male,73.0,Insatisfecho,Director,Manager,Muy satisfecho,Divorced,19141.0,3,No,15,3,2,3,23,2,Insatisfecho,21,6,12,6
732,60,No,Rarely,1179.0,Sales,16,Estudios universitarios,Marketing,1,Male,84.0,Satisfecho,Junior,Sales Executive,Nada satisfecho,Single,5405.0,8,No,14,3,4,0,10,2,Satisfecho,2,2,2,2
733,27,No,Frequently,294.0,Research & Development,10,Educación básica,Life Sciences,4,Male,32.0,Satisfecho,Senior,Manufacturing Director,Nada satisfecho,Divorced,8793.0,1,No,21,4,3,2,9,4,Insatisfecho,9,7,1,7
734,41,No,Rarely,314.0,Human Resources,1,FP/Bachiller,Human Resources,4,Male,59.0,Insatisfecho,Director,Manager,Satisfecho,Married,19189.0,1,No,12,3,2,1,22,3,Satisfecho,22,7,2,10
738,50,No,Rarely,316.0,Sales,8,Estudios universitarios,Marketing,4,Male,54.0,Satisfecho,Becario,Sales Representative,Insatisfecho,Married,3875.0,7,No,15,3,4,1,4,2,Satisfecho,2,2,2,2
741,28,Yes,Rarely,654.0,Research & Development,1,Educación básica,Life Sciences,1,Female,67.0,Nada satisfecho,Becario,Research Scientist,Insatisfecho,Single,2216.0,7,Yes,13,3,4,0,10,4,Satisfecho,7,7,3,7
742,36,No,Non,427.0,Research & Development,8,FP/Bachiller,Life Sciences,1,Female,63.0,Muy satisfecho,Senior,Research Director,Nada satisfecho,Married,11713.0,9,No,14,3,1,1,10,2,Satisfecho,8,7,0,5
743,36,No,Rarely,168.0,Research & Development,1,FP/Bachiller,Life Sciences,3,Female,81.0,Satisfecho,Senior,Manufacturing Director,Satisfecho,Single,7861.0,4,No,14,3,4,0,10,4,Muy satisfecho,1,0,0,0
744,44,No,Non,381.0,Research & Development,24,FP/Bachiller,Medical,1,Male,49.0,Nada satisfecho,Becario,Laboratory Technician,Satisfecho,Single,3708.0,2,No,14,3,3,0,9,3,Satisfecho,5,2,1,4
746,47,No,Frequently,217.0,Sales,3,FP/Bachiller,Medical,4,Female,49.0,Satisfecho,Manager,Sales Executive,Satisfecho,Divorced,13770.0,9,Yes,12,3,4,2,28,2,Insatisfecho,22,2,11,13
747,30,No,Rarely,501.0,Sales,27,Postgrado,Marketing,3,Male,99.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Divorced,5304.0,7,No,23,4,4,1,10,2,Insatisfecho,8,7,7,7
749,29,No,Rarely,1396.0,Sales,10,FP/Bachiller,Life Sciences,3,Male,99.0,Satisfecho,Becario,Sales Representative,Satisfecho,Single,2642.0,1,No,11,3,3,0,1,6,Satisfecho,1,0,0,0
752,42,Yes,Frequently,933.0,Research & Development,19,FP/Bachiller,Medical,3,Male,57.0,Muy satisfecho,Becario,Research Scientist,Satisfecho,Divorced,2759.0,6,Yes,12,3,4,0,7,2,Satisfecho,2,2,2,2
754,43,No,Frequently,775.0,Sales,15,FP/Bachiller,Life Sciences,4,Male,47.0,Insatisfecho,Junior,Sales Executive,Unknown,Married,6804.0,3,No,18,3,3,1,7,5,Satisfecho,2,2,2,2
757,34,No,Rarely,970.0,Research & Development,8,Educación básica,Medical,2,Female,96.0,Satisfecho,Junior,Healthcare Representative,Satisfecho,Single,6142.0,3,No,11,3,4,0,10,2,Satisfecho,5,1,4,3
758,23,No,Rarely,650.0,Research & Development,9,Sin estudios,Medical,2,Male,37.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Married,2500.0,1,No,14,3,4,1,5,2,Muy satisfecho,4,3,0,2
760,39,No,Rarely,141.0,Human Resources,3,FP/Bachiller,Human Resources,3,Female,44.0,Muy satisfecho,Junior,Human Resources,Insatisfecho,Married,6389.0,9,No,15,3,3,1,12,3,Nada satisfecho,8,3,3,6
762,56,No,Rarely,832.0,Research & Development,9,FP/Bachiller,Medical,3,Male,81.0,Satisfecho,Manager,Healthcare Representative,Muy satisfecho,Married,11103.0,7,No,11,3,3,0,30,1,Insatisfecho,10,7,1,1
763,40,No,Rarely,804.0,Research & Development,2,Sin estudios,Medical,4,Female,86.0,Insatisfecho,Becario,Research Scientist,Muy satisfecho,Single,2342.0,0,Yes,20,4,4,0,5,2,Insatisfecho,4,2,2,2
764,27,No,Rarely,975.0,Research & Development,7,FP/Bachiller,Medical,4,Female,55.0,Insatisfecho,Junior,Healthcare Representative,Nada satisfecho,Single,6811.0,8,No,19,3,1,0,9,2,Nada satisfecho,7,6,0,7
766,29,No,Rarely,1090.0,Sales,10,FP/Bachiller,Marketing,4,Male,83.0,Satisfecho,Becario,Sales Representative,Insatisfecho,Divorced,2297.0,1,No,14,3,4,2,2,2,Satisfecho,2,2,2,2
769,53,No,Rarely,346.0,Research & Development,6,FP/Bachiller,Life Sciences,4,Male,86.0,Satisfecho,Junior,Laboratory Technician,Muy satisfecho,Single,2450.0,2,No,17,3,4,0,19,4,Satisfecho,2,2,2,2
771,35,No,Rarely,1225.0,Research & Development,2,Estudios universitarios,Life Sciences,4,Female,61.0,Satisfecho,Junior,Healthcare Representative,Nada satisfecho,Divorced,5093.0,2,No,11,3,1,1,16,2,Muy satisfecho,1,0,0,0
772,32,No,Frequently,430.0,Research & Development,24,Estudios universitarios,Life Sciences,1,Male,80.0,Satisfecho,Junior,Laboratory Technician,Muy satisfecho,Married,5309.0,1,No,15,3,4,2,10,2,Satisfecho,10,8,4,7
773,38,No,Rarely,268.0,Research & Development,2,Postgrado,Medical,4,Male,92.0,Satisfecho,Becario,Research Scientist,Satisfecho,Married,3057.0,6,Yes,13,3,2,1,6,0,Nada satisfecho,1,0,0,1
775,34,No,Rarely,167.0,Research & Development,8,Postgrado,Life Sciences,2,Female,32.0,Satisfecho,Junior,Manufacturing Director,Nada satisfecho,Divorced,5121.0,3,No,14,3,3,1,7,3,Satisfecho,0,0,0,0
776,52,No,Rarely,621.0,Sales,3,Estudios universitarios,Marketing,3,Male,31.0,Insatisfecho,Manager,Manager,Nada satisfecho,Married,16856.0,1,No,11,3,1,0,34,3,Muy satisfecho,34,6,1,16
780,33,Yes,Rarely,527.0,Research & Development,1,Estudios universitarios,Other,4,Male,63.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Single,2686.0,1,Yes,13,3,3,0,10,2,Insatisfecho,10,9,7,8
781,25,No,Rarely,883.0,Sales,26,Sin estudios,Unknown,3,Female,32.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Single,6180.0,1,No,23,4,2,0,6,5,Insatisfecho,6,5,1,3
783,45,No,Rarely,954.0,Sales,2,Educación básica,Technical Degree,2,Male,46.0,Nada satisfecho,Junior,Sales Representative,Satisfecho,Unknown,6632.0,0,No,13,3,1,0,9,3,Satisfecho,8,7,3,1
784,23,No,Rarely,310.0,Research & Development,10,Sin estudios,Medical,1,Male,79.0,Muy satisfecho,Becario,Research Scientist,Satisfecho,Single,3505.0,1,No,18,3,4,0,2,3,Satisfecho,2,2,0,2
785,47,Yes,Frequently,719.0,Sales,27,Educación básica,Life Sciences,2,Female,77.0,Muy satisfecho,Junior,Sales Executive,Satisfecho,Single,6397.0,4,Yes,12,3,4,0,8,2,Satisfecho,5,4,1,2
786,34,No,Rarely,304.0,Sales,2,FP/Bachiller,Other,4,Male,60.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Single,6274.0,1,No,22,4,3,0,6,2,Satisfecho,6,5,1,4
787,55,Yes,Rarely,725.0,Research & Development,2,FP/Bachiller,Medical,4,Male,78.0,Satisfecho,Director,Manager,Unknown,Married,19859.0,5,Yes,13,3,4,1,24,2,Satisfecho,5,2,1,4
789,36,No,Non,1434.0,Sales,8,Estudios universitarios,Life Sciences,1,Male,76.0,Insatisfecho,Senior,Sales Executive,Nada satisfecho,Single,7587.0,1,No,15,3,2,0,10,1,Satisfecho,10,7,0,5
791,52,No,Non,715.0,Research & Development,19,Estudios universitarios,Medical,4,Male,41.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Married,4258.0,0,No,18,3,1,1,5,3,Satisfecho,4,3,1,2
792,26,No,Frequently,575.0,Research & Development,1,Educación básica,Life Sciences,1,Female,71.0,Nada satisfecho,Becario,Laboratory Technician,Muy satisfecho,Divorced,4364.0,3,No,14,3,1,1,5,2,Satisfecho,2,2,2,0
793,29,No,Rarely,657.0,Research & Development,27,FP/Bachiller,Medical,2,Female,66.0,Satisfecho,Junior,Healthcare Representative,Satisfecho,Married,4335.0,4,No,12,3,1,1,11,3,Insatisfecho,8,7,1,1
796,36,Yes,Rarely,1146.0,Sales,8,FP/Bachiller,Technical Degree,4,Male,38.0,Insatisfecho,Junior,Sales Executive,Nada satisfecho,Single,5326.0,6,No,17,3,3,0,6,2,Insatisfecho,4,3,1,2
797,34,No,Rarely,182.0,Research & Development,1,Estudios universitarios,Life Sciences,2,Female,72.0,Muy satisfecho,Becario,Research Scientist,Muy satisfecho,Single,3280.0,2,No,16,3,3,0,10,2,Satisfecho,4,2,1,3
799,54,No,Rarely,376.0,Research & Development,19,Estudios universitarios,Medical,4,Female,95.0,Satisfecho,Junior,Manufacturing Director,Nada satisfecho,Divorced,5485.0,9,Yes,11,3,2,2,9,4,Satisfecho,5,3,1,4
800,27,No,Frequently,829.0,Sales,8,Sin estudios,Marketing,3,Male,84.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Unknown,4342.0,0,No,19,3,2,1,5,3,Satisfecho,4,2,1,1
802,37,No,Rarely,571.0,Research & Development,10,Sin estudios,Life Sciences,4,Female,82.0,Satisfecho,Becario,Research Scientist,Nada satisfecho,Divorced,2782.0,0,Yes,13,3,2,2,6,3,Insatisfecho,5,3,4,3
803,38,No,Frequently,240.0,Research & Development,2,Estudios universitarios,Life Sciences,1,Female,75.0,Muy satisfecho,Junior,Manufacturing Director,Nada satisfecho,Single,5980.0,6,Yes,12,3,4,0,17,2,Satisfecho,15,7,4,9
804,34,No,Rarely,121.0,Research & Development,2,Estudios universitarios,Medical,3,Female,86.0,Insatisfecho,Becario,Research Scientist,Nada satisfecho,Single,4381.0,1,No,11,3,3,0,6,3,Satisfecho,6,5,1,3
805,35,No,Rarely,384.0,Sales,8,Estudios universitarios,Life Sciences,1,Female,72.0,Satisfecho,Becario,Sales Representative,Muy satisfecho,Married,2572.0,1,No,16,3,2,1,3,1,Insatisfecho,3,2,0,2
806,30,No,Rarely,921.0,Research & Development,1,FP/Bachiller,Life Sciences,4,Male,38.0,Nada satisfecho,Becario,Laboratory Technician,Satisfecho,Married,3833.0,3,No,21,4,3,2,7,2,Satisfecho,2,2,0,2
807,40,No,Frequently,791.0,Research & Development,2,Educación básica,Medical,3,Female,38.0,Muy satisfecho,Junior,Healthcare Representative,Insatisfecho,Married,4244.0,1,No,24,4,4,1,8,2,Satisfecho,8,7,3,6
808,34,No,Rarely,1111.0,Sales,8,Educación básica,Life Sciences,3,Female,93.0,Satisfecho,Junior,Sales Executive,Nada satisfecho,Married,6500.0,5,No,17,3,2,1,6,1,Satisfecho,3,2,1,2
809,42,No,Frequently,570.0,Research & Development,8,FP/Bachiller,Life Sciences,2,Male,66.0,Satisfecho,Director,Manager,Muy satisfecho,Divorced,18430.0,1,No,13,3,2,1,24,4,Insatisfecho,24,7,14,9
811,23,Yes,Rarely,1243.0,Research & Development,6,FP/Bachiller,Life Sciences,3,Male,63.0,Muy satisfecho,Becario,Laboratory Technician,Nada satisfecho,Married,1601.0,1,Yes,21,4,3,2,1,2,Satisfecho,0,0,0,0
812,24,No,Non,1092.0,Research & Development,9,FP/Bachiller,Life Sciences,3,Male,60.0,Insatisfecho,Becario,Laboratory Technician,Insatisfecho,Unknown,2694.0,1,No,11,3,3,3,1,4,Satisfecho,1,0,0,0
813,52,No,Rarely,1325.0,Research & Development,11,Estudios universitarios,Life Sciences,4,Female,82.0,Satisfecho,Junior,Laboratory Technician,Satisfecho,Married,3149.0,8,No,20,4,2,1,9,3,Satisfecho,5,2,1,4
815,50,No,Rarely,691.0,Research & Development,2,FP/Bachiller,Medical,3,Male,64.0,Satisfecho,Manager,Research Director,Satisfecho,Married,17639.0,5,No,16,3,4,0,30,3,Satisfecho,4,3,0,4
816,29,Yes,Rarely,805.0,Research & Development,1,Educación básica,Life Sciences,2,Female,36.0,Insatisfecho,Becario,Laboratory Technician,Nada satisfecho,Married,2319.0,1,Yes,11,3,4,1,1,1,Satisfecho,1,0,0,0
817,33,No,Rarely,213.0,Research & Development,7,FP/Bachiller,Medical,3,Male,49.0,Satisfecho,Senior,Research Director,Satisfecho,Married,11691.0,0,No,11,3,4,0,14,3,Muy satisfecho,13,9,3,7
819,33,Yes,Rarely,118.0,Sales,16,FP/Bachiller,Marketing,1,Female,69.0,Satisfecho,Junior,Sales Executive,Nada satisfecho,Unknown,5324.0,5,No,15,3,3,0,6,3,Satisfecho,3,2,0,2
820,47,No,Rarely,202.0,Research & Development,2,Educación básica,Other,3,Female,33.0,Satisfecho,Manager,Manager,Muy satisfecho,Married,16752.0,1,Yes,11,3,3,1,26,3,Insatisfecho,26,14,3,0
823,36,No,Rarely,676.0,Research & Development,1,FP/Bachiller,Other,3,Female,35.0,Satisfecho,Junior,Manufacturing Director,Insatisfecho,Married,5228.0,0,No,15,3,1,1,10,2,Satisfecho,9,7,0,5
824,29,No,Rarely,1252.0,Research & Development,23,Educación básica,Life Sciences,3,Male,81.0,Muy satisfecho,Becario,Research Scientist,Satisfecho,Married,2700.0,1,No,24,4,3,1,10,3,Satisfecho,10,7,0,7
825,58,Yes,Rarely,286.0,Research & Development,2,Estudios universitarios,Life Sciences,4,Male,31.0,Satisfecho,Director,Research Director,Insatisfecho,Single,19246.0,7,Yes,12,3,4,0,40,2,Satisfecho,31,15,13,8
826,35,No,Rarely,1258.0,Research & Development,1,Estudios universitarios,Life Sciences,4,Female,40.0,Muy satisfecho,Becario,Research Scientist,Satisfecho,Single,2506.0,3,No,13,3,3,0,7,0,Satisfecho,2,2,2,2
827,42,No,Rarely,932.0,Research & Development,1,Educación básica,Life Sciences,4,Female,43.0,Insatisfecho,Junior,Manufacturing Director,Muy satisfecho,Married,6062.0,9,Yes,13,3,4,1,8,4,Satisfecho,4,3,0,2
828,28,Yes,Rarely,890.0,Research & Development,2,Estudios universitarios,Medical,3,Male,46.0,Satisfecho,Becario,Research Scientist,Satisfecho,Single,4382.0,6,No,17,3,4,0,5,2,Insatisfecho,2,2,2,1
829,36,No,Rarely,1041.0,Human Resources,13,FP/Bachiller,Human Resources,3,Male,36.0,Satisfecho,Becario,Human Resources,Insatisfecho,Married,2143.0,4,No,13,3,2,1,8,2,Satisfecho,5,2,0,4
830,36,No,Rarely,859.0,Research & Development,4,FP/Bachiller,Life Sciences,3,Female,98.0,Insatisfecho,Junior,Manufacturing Director,Satisfecho,Married,6162.0,1,No,12,3,3,1,14,3,Satisfecho,14,13,6,8
832,40,No,Frequently,720.0,Research & Development,16,Estudios universitarios,Medical,1,Male,51.0,Insatisfecho,Junior,Laboratory Technician,Satisfecho,Single,5094.0,6,No,14,3,4,0,10,6,Satisfecho,1,0,0,0
833,30,No,Rarely,946.0,Research & Development,2,FP/Bachiller,Medical,3,Female,52.0,Insatisfecho,Junior,Manufacturing Director,Muy satisfecho,Single,6877.0,5,Yes,24,4,2,0,12,4,Insatisfecho,0,0,0,0
834,45,No,Rarely,252.0,Research & Development,2,FP/Bachiller,Unknown,2,Female,95.0,Insatisfecho,Becario,Research Scientist,Satisfecho,Single,2274.0,1,No,14,3,4,0,1,3,Satisfecho,1,0,0,0
836,42,No,Rarely,933.0,Research & Development,29,FP/Bachiller,Life Sciences,2,Male,98.0,Satisfecho,Junior,Manufacturing Director,Insatisfecho,Married,4434.0,1,No,13,3,4,1,10,3,Insatisfecho,9,8,7,7
837,38,No,Rarely,471.0,Research & Development,12,FP/Bachiller,Life Sciences,1,Male,45.0,Insatisfecho,Junior,Healthcare Representative,Nada satisfecho,Divorced,6288.0,2,No,15,3,3,1,13,3,Insatisfecho,4,3,1,2
838,34,No,Frequently,702.0,Research & Development,16,Estudios universitarios,Life Sciences,3,Female,100.0,Insatisfecho,Becario,Research Scientist,Muy satisfecho,Single,2553.0,1,No,16,3,3,0,6,3,Satisfecho,5,2,1,3
840,36,Yes,Rarely,1184.0,Sales,11,FP/Bachiller,Marketing,3,Female,43.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Married,7654.0,1,No,18,3,1,2,9,3,Muy satisfecho,9,8,7,7
842,55,Yes,Rarely,436.0,Sales,2,Sin estudios,Medical,3,Male,37.0,Satisfecho,Junior,Sales Executive,Unknown,Single,5160.0,4,No,16,3,3,0,12,3,Insatisfecho,9,7,7,3
843,43,No,Rarely,589.0,Research & Development,14,Educación básica,Life Sciences,2,Male,94.0,Satisfecho,Manager,Research Director,Nada satisfecho,Married,17159.0,6,No,24,4,3,1,22,3,Satisfecho,4,1,1,1
844,27,No,Rarely,269.0,Research & Development,5,Sin estudios,Technical Degree,3,Male,42.0,Insatisfecho,Senior,Research Director,Muy satisfecho,Divorced,12808.0,1,Yes,16,3,2,1,9,3,Satisfecho,9,8,0,8
845,35,No,Rarely,950.0,Research & Development,7,FP/Bachiller,Other,3,Male,59.0,Satisfecho,Senior,Manufacturing Director,Satisfecho,Single,10221.0,3,No,21,4,2,0,17,3,Muy satisfecho,8,5,1,6
846,28,No,Rarely,760.0,Sales,2,Estudios universitarios,Marketing,2,Female,81.0,Satisfecho,Junior,Sales Executive,Insatisfecho,Unknown,4779.0,1,Yes,20,4,1,0,8,2,Satisfecho,8,7,7,5
847,34,No,Rarely,829.0,Human Resources,3,Educación básica,Human Resources,3,Male,88.0,Satisfecho,Becario,Human Resources,Muy satisfecho,Married,3737.0,0,No,19,3,3,1,4,1,Nada satisfecho,3,2,0,2
848,36,Yes,Frequently,887.0,Research & Development,5,Educación básica,Medical,3,Female,88.0,Insatisfecho,Becario,Research Scientist,Satisfecho,Married,2366.0,1,Yes,14,3,1,1,8,2,Satisfecho,8,7,1,7
850,27,No,Non,443.0,Research & Development,3,FP/Bachiller,Medical,4,Male,50.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Married,1706.0,1,No,11,3,3,3,0,6,Insatisfecho,0,0,0,0
851,51,No,Rarely,1318.0,Sales,26,Estudios universitarios,Marketing,1,Female,66.0,Satisfecho,Manager,Manager,Satisfecho,Married,16307.0,2,No,14,3,3,1,29,2,Insatisfecho,20,6,4,17
852,44,No,Rarely,625.0,Research & Development,4,FP/Bachiller,Medical,4,Male,50.0,Satisfecho,Junior,Healthcare Representative,Insatisfecho,Single,5933.0,9,No,12,3,4,0,10,2,Insatisfecho,5,2,2,3
854,25,No,Rarely,180.0,Research & Development,2,Sin estudios,Medical,1,Male,65.0,Muy satisfecho,Becario,Research Scientist,Nada satisfecho,Single,3424.0,7,No,13,3,3,0,6,2,Insatisfecho,4,3,0,1
855,33,No,Rarely,586.0,Sales,1,FP/Bachiller,Medical,1,Male,48.0,Muy satisfecho,Junior,Sales Executive,Nada satisfecho,Divorced,4037.0,1,No,22,4,1,1,9,5,Satisfecho,9,8,0,8
856,35,No,Rarely,1343.0,Research & Development,27,Sin estudios,Medical,3,Female,53.0,Insatisfecho,Becario,Research Scientist,Nada satisfecho,Single,2559.0,1,No,11,3,4,0,6,3,Insatisfecho,6,5,1,1
857,36,No,Rarely,928.0,Sales,1,Educación básica,Life Sciences,2,Male,56.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Unknown,6201.0,1,Yes,14,3,4,1,18,1,Insatisfecho,18,14,4,11
859,32,No,Rarely,117.0,Sales,13,Estudios universitarios,Life Sciences,2,Male,73.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Divorced,4403.0,2,No,11,3,3,1,8,3,Insatisfecho,5,2,0,3
861,30,No,Frequently,1012.0,Research & Development,5,Estudios universitarios,Life Sciences,2,Male,75.0,Insatisfecho,Becario,Research Scientist,Muy satisfecho,Divorced,3761.0,9,No,12,3,2,1,10,3,Insatisfecho,5,4,0,3
862,53,No,Rarely,661.0,Sales,7,Educación básica,Marketing,1,Female,78.0,Insatisfecho,Senior,Sales Executive,Muy satisfecho,Married,10934.0,7,Yes,18,3,4,1,35,3,Satisfecho,5,2,0,4
864,45,No,Rarely,930.0,Sales,9,FP/Bachiller,Marketing,4,Male,74.0,Satisfecho,Senior,Sales Executive,Nada satisfecho,Divorced,10761.0,4,Yes,12,3,3,1,18,2,Satisfecho,5,4,0,2
865,32,No,Rarely,638.0,Research & Development,8,Educación básica,Unknown,3,Female,91.0,Muy satisfecho,Junior,Research Scientist,Satisfecho,Married,5175.0,5,No,12,3,3,1,9,3,Insatisfecho,5,3,1,3
867,52,No,Frequently,890.0,Research & Development,25,Estudios universitarios,Medical,3,Female,81.0,Insatisfecho,Manager,Manufacturing Director,Muy satisfecho,Married,13826.0,3,No,22,4,3,0,31,3,Satisfecho,9,8,0,0
868,37,No,Rarely,342.0,Sales,16,Estudios universitarios,Marketing,4,Male,66.0,Insatisfecho,Junior,Sales Executive,Satisfecho,Divorced,6334.0,4,No,19,3,4,2,9,2,Satisfecho,1,0,0,0
869,28,No,Rarely,1169.0,Human Resources,8,Educación básica,Medical,2,Male,63.0,Insatisfecho,Becario,Human Resources,Muy satisfecho,Divorced,4936.0,1,No,13,3,4,1,6,6,Satisfecho,5,1,0,4
872,22,No,Rarely,1230.0,Research & Development,1,Educación básica,Life Sciences,4,Male,33.0,Insatisfecho,Junior,Manufacturing Director,Muy satisfecho,Married,4775.0,6,No,22,4,1,2,4,2,Nada satisfecho,2,2,2,2
874,44,No,Rarely,986.0,Research & Development,8,Estudios universitarios,Life Sciences,1,Male,62.0,Muy satisfecho,Becario,Laboratory Technician,Muy satisfecho,Married,2818.0,2,Yes,24,4,3,1,10,2,Insatisfecho,3,2,0,2
875,36,No,Frequently,1271.0,Research & Development,2,Sin estudios,Medical,2,Male,35.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Unknown,2515.0,5,Yes,14,3,4,0,8,2,Satisfecho,2,1,2,2
878,36,No,Rarely,1278.0,Human Resources,8,FP/Bachiller,Life Sciences,1,Male,77.0,Insatisfecho,Becario,Human Resources,Nada satisfecho,Married,2342.0,0,No,21,4,3,0,6,3,Satisfecho,5,4,0,3
879,25,No,Rarely,141.0,Sales,3,Sin estudios,Other,3,Male,98.0,Satisfecho,Junior,Sales Executive,Nada satisfecho,Unknown,4194.0,1,Yes,18,3,4,0,5,3,Satisfecho,5,3,0,3
880,35,No,Rarely,607.0,Research & Development,9,FP/Bachiller,Life Sciences,4,Female,66.0,Insatisfecho,Senior,Manufacturing Director,Satisfecho,Married,10685.0,1,Yes,20,4,2,1,17,2,Satisfecho,17,14,5,15
881,35,Yes,Frequently,130.0,Research & Development,25,Estudios universitarios,Life Sciences,4,Female,96.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Divorced,2022.0,1,Yes,19,3,1,1,10,3,Insatisfecho,10,2,7,8
882,32,No,Rarely,300.0,Research & Development,1,FP/Bachiller,Life Sciences,4,Male,61.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Divorced,2314.0,0,No,12,3,2,1,4,2,Satisfecho,3,0,0,2
885,36,No,Rarely,583.0,Sales,4,Sin estudios,Marketing,3,Male,87.0,Insatisfecho,Junior,Sales Executive,Nada satisfecho,Married,4256.0,1,No,12,3,1,0,5,1,Muy satisfecho,5,2,0,3
887,49,No,Rarely,1418.0,Research & Development,1,FP/Bachiller,Technical Degree,3,Female,36.0,Satisfecho,Becario,Research Scientist,Nada satisfecho,Married,3580.0,2,No,16,3,2,1,7,2,Satisfecho,4,2,0,2
888,24,No,Non,1269.0,Research & Development,4,Sin estudios,Life Sciences,1,Male,46.0,Insatisfecho,Becario,Laboratory Technician,Muy satisfecho,Married,3162.0,0,No,17,3,4,0,6,2,Insatisfecho,5,2,3,4
889,32,No,Frequently,379.0,Sales,5,Educación básica,Life Sciences,2,Male,48.0,Satisfecho,Junior,Sales Executive,Insatisfecho,Married,6524.0,1,No,14,3,4,1,10,3,Satisfecho,10,8,5,3
893,38,No,Rarely,395.0,Sales,9,FP/Bachiller,Marketing,2,Male,98.0,Insatisfecho,Becario,Sales Representative,Insatisfecho,Married,2899.0,0,No,19,3,4,1,3,3,Satisfecho,2,2,1,2
894,36,No,Rarely,1265.0,Research & Development,3,FP/Bachiller,Life Sciences,3,Female,95.0,Muy satisfecho,Junior,Laboratory Technician,Muy satisfecho,Married,5231.0,2,Yes,13,3,2,1,17,1,Insatisfecho,5,3,1,3
